,location_id,state_name,state_id,total,name,year,location_name
0,1,Acre,12,337,Brasil,2007,Urbana
1,1,Acre,12,352,Brasil,2008,Urbana
2,1,Acre,12,354,Brasil,2009,Urbana
3,1,Acre,12,356,Brasil,2010,Urbana
4,1,Acre,12,383,Brasil,2015,Urbana
5,1,Acre,12,386,Brasil,2016,Urbana
6,1,Acre,12,389,Brasil,2017,Urbana
7,1,Acre,12,402,Brasil,2018,Urbana
8,1,Acre,12,397,Brasil,2019,Urbana
9,1,Alagoas,27,1008,Brasil,2007,Urbana
10,1,Alagoas,27,1031,Brasil,2008,Urbana
11,1,Alagoas,27,1037,Brasil,2009,Urbana
12,1,Alagoas,27,1041,Brasil,2010,Urbana
13,1,Alagoas,27,1088,Brasil,2015,Urbana
14,1,Alagoas,27,1091,Brasil,2016,Urbana
15,1,Alagoas,27,1109,Brasil,2017,Urbana
16,1,Alagoas,27,1110,Brasil,2018,Urbana
17,1,Alagoas,27,1116,Brasil,2019,Urbana
18,1,Amapá,16,249,Brasil,2007,Urbana
19,1,Amapá,16,251,Brasil,2008,Urbana
20,1,Amapá,16,258,Brasil,2009,Urbana
21,1,Amapá,16,263,Brasil,2010,Urbana
22,1,Amapá,16,285,Brasil,2015,Urbana
23,1,Amapá,16,285,Brasil,2016,Urbana
24,1,Amapá,16,292,Brasil,2017,Urbana
25,1,Amapá,16,295,Brasil,2018,Urbana
26,1,Amapá,16,303,Brasil,2019,Urbana
27,1,Amazonas,13,1124,Brasil,2007,Urbana
28,1,Amazonas,13,1144,Brasil,2008,Urbana
29,1,Amazonas,13,1200,Brasil,2009,Urbana
30,1,Amazonas,13,1246,Brasil,2010,Urbana
31,1,Amazonas,13,1359,Brasil,2015,Urbana
32,1,Amazonas,13,1362,Brasil,2016,Urbana
33,1,Amazonas,13,1375,Brasil,2017,Urbana
34,1,Amazonas,13,1391,Brasil,2018,Urbana
35,1,Amazonas,13,1409,Brasil,2019,Urbana
36,1,Bahia,29,5688,Brasil,2007,Urbana
37,1,Bahia,29,5683,Brasil,2008,Urbana
38,1,Bahia,29,5762,Brasil,2009,Urbana
39,1,Bahia,29,5713,Brasil,2010,Urbana
40,1,Bahia,29,5856,Brasil,2015,Urbana
41,1,Bahia,29,5841,Brasil,2016,Urbana
42,1,Bahia,29,5850,Brasil,2017,Urbana
43,1,Bahia,29,5774,Brasil,2018,Urbana
44,1,Bahia,29,5756,Brasil,2019,Urbana
45,1,Ceará,23,3080,Brasil,2007,Urbana
46,1,Ceará,23,3196,Brasil,2008,Urbana
47,1,Ceará,23,3041,Brasil,2009,Urbana
48,1,Ceará,23,3044,Brasil,2010,Urbana
49,1,Ceará,23,3175,Brasil,2015,Urbana
50,1,Ceará,23,3209,Brasil,2016,Urbana
51,1,Ceará,23,3220,Brasil,2017,Urbana
52,1,Ceará,23,3240,Brasil,2018,Urbana
53,1,Ceará,23,3273,Brasil,2019,Urbana
54,1,Distrito Federal,53,521,Brasil,2007,Urbana
55,1,Distrito Federal,53,511,Brasil,2008,Urbana
56,1,Distrito Federal,53,511,Brasil,2009,Urbana
57,1,Distrito Federal,53,550,Brasil,2010,Urbana
58,1,Distrito Federal,53,570,Brasil,2015,Urbana
59,1,Distrito Federal,53,568,Brasil,2016,Urbana
60,1,Distrito Federal,53,573,Brasil,2017,Urbana
61,1,Distrito Federal,53,575,Brasil,2018,Urbana
62,1,Distrito Federal,53,577,Brasil,2019,Urbana
63,1,Espírito Santo,32,1495,Brasil,2007,Urbana
64,1,Espírito Santo,32,1519,Brasil,2008,Urbana
65,1,Espírito Santo,32,1546,Brasil,2009,Urbana
66,1,Espírito Santo,32,1565,Brasil,2010,Urbana
67,1,Espírito Santo,32,1682,Brasil,2015,Urbana
68,1,Espírito Santo,32,1703,Brasil,2016,Urbana
69,1,Espírito Santo,32,1709,Brasil,2017,Urbana
70,1,Espírito Santo,32,1707,Brasil,2018,Urbana
71,1,Espírito Santo,32,1720,Brasil,2019,Urbana
72,1,Goiás,52,2662,Brasil,2007,Urbana
73,1,Goiás,52,2695,Brasil,2008,Urbana
74,1,Goiás,52,2725,Brasil,2009,Urbana
75,1,Goiás,52,2750,Brasil,2010,Urbana
76,1,Goiás,52,2920,Brasil,2015,Urbana
77,1,Goiás,52,2952,Brasil,2016,Urbana
78,1,Goiás,52,2986,Brasil,2017,Urbana
79,1,Goiás,52,3009,Brasil,2018,Urbana
80,1,Goiás,52,3003,Brasil,2019,Urbana
81,1,Maranhão,21,2810,Brasil,2007,Urbana
82,1,Maranhão,21,2896,Brasil,2008,Urbana
83,1,Maranhão,21,2919,Brasil,2009,Urbana
84,1,Maranhão,21,2951,Brasil,2010,Urbana
85,1,Maranhão,21,2977,Brasil,2015,Urbana
86,1,Maranhão,21,3004,Brasil,2016,Urbana
87,1,Maranhão,21,3038,Brasil,2017,Urbana
88,1,Maranhão,21,3042,Brasil,2018,Urbana
89,1,Maranhão,21,3067,Brasil,2019,Urbana
90,1,Mato Grosso,51,1321,Brasil,2007,Urbana
91,1,Mato Grosso,51,1334,Brasil,2008,Urbana
92,1,Mato Grosso,51,1347,Brasil,2009,Urbana
93,1,Mato Grosso,51,1346,Brasil,2010,Urbana
94,1,Mato Grosso,51,1436,Brasil,2015,Urbana
95,1,Mato Grosso,51,1478,Brasil,2016,Urbana
96,1,Mato Grosso,51,1485,Brasil,2017,Urbana
97,1,Mato Grosso,51,1496,Brasil,2018,Urbana
98,1,Mato Grosso,51,1509,Brasil,2019,Urbana
99,1,Mato Grosso do Sul,50,961,Brasil,2007,Urbana
100,1,Mato Grosso do Sul,50,939,Brasil,2008,Urbana
101,1,Mato Grosso do Sul,50,966,Brasil,2009,Urbana
102,1,Mato Grosso do Sul,50,977,Brasil,2010,Urbana
103,1,Mato Grosso do Sul,50,1042,Brasil,2015,Urbana
104,1,Mato Grosso do Sul,50,1046,Brasil,2016,Urbana
105,1,Mato Grosso do Sul,50,1060,Brasil,2017,Urbana
106,1,Mato Grosso do Sul,50,1071,Brasil,2018,Urbana
107,1,Mato Grosso do Sul,50,1078,Brasil,2019,Urbana
108,1,Minas Gerais,31,7738,Brasil,2007,Urbana
109,1,Minas Gerais,31,7735,Brasil,2008,Urbana
110,1,Minas Gerais,31,7866,Brasil,2009,Urbana
111,1,Minas Gerais,31,7922,Brasil,2010,Urbana
112,1,Minas Gerais,31,8392,Brasil,2015,Urbana
113,1,Minas Gerais,31,8505,Brasil,2016,Urbana
114,1,Minas Gerais,31,8554,Brasil,2017,Urbana
115,1,Minas Gerais,31,8598,Brasil,2018,Urbana
116,1,Minas Gerais,31,8730,Brasil,2019,Urbana
117,1,Paraná,41,5191,Brasil,2007,Urbana
118,1,Paraná,41,5244,Brasil,2008,Urbana
119,1,Paraná,41,5310,Brasil,2009,Urbana
120,1,Paraná,41,5330,Brasil,2010,Urbana
121,1,Paraná,41,5848,Brasil,2015,Urbana
122,1,Paraná,41,5921,Brasil,2016,Urbana
123,1,Paraná,41,5968,Brasil,2017,Urbana
124,1,Paraná,41,6026,Brasil,2018,Urbana
125,1,Paraná,41,6069,Brasil,2019,Urbana
126,1,Paraíba,25,1979,Brasil,2007,Urbana
127,1,Paraíba,25,1984,Brasil,2008,Urbana
128,1,Paraíba,25,2005,Brasil,2009,Urbana
129,1,Paraíba,25,2008,Brasil,2010,Urbana
130,1,Paraíba,25,1980,Brasil,2015,Urbana
131,1,Paraíba,25,1998,Brasil,2016,Urbana
132,1,Paraíba,25,1977,Brasil,2017,Urbana
133,1,Paraíba,25,1991,Brasil,2018,Urbana
134,1,Paraíba,25,2000,Brasil,2019,Urbana
135,1,Pará,15,2438,Brasil,2007,Urbana
136,1,Pará,15,2488,Brasil,2008,Urbana
137,1,Pará,15,2559,Brasil,2009,Urbana
138,1,Pará,15,2567,Brasil,2010,Urbana
139,1,Pará,15,2765,Brasil,2015,Urbana
140,1,Pará,15,2783,Brasil,2016,Urbana
141,1,Pará,15,2786,Brasil,2017,Urbana
142,1,Pará,15,2787,Brasil,2018,Urbana
143,1,Pará,15,2814,Brasil,2019,Urbana
144,1,Pernambuco,26,2560,Brasil,2007,Urbana
145,1,Pernambuco,26,2616,Brasil,2008,Urbana
146,1,Pernambuco,26,2644,Brasil,2009,Urbana
147,1,Pernambuco,26,2681,Brasil,2010,Urbana
148,1,Pernambuco,26,2813,Brasil,2015,Urbana
149,1,Pernambuco,26,2833,Brasil,2016,Urbana
150,1,Pernambuco,26,2835,Brasil,2017,Urbana
151,1,Pernambuco,26,2861,Brasil,2018,Urbana
152,1,Pernambuco,26,2915,Brasil,2019,Urbana
153,1,Piauí,22,1888,Brasil,2007,Urbana
154,1,Piauí,22,1926,Brasil,2008,Urbana
155,1,Piauí,22,1952,Brasil,2009,Urbana
156,1,Piauí,22,1944,Brasil,2010,Urbana
157,1,Piauí,22,1881,Brasil,2015,Urbana
158,1,Piauí,22,1900,Brasil,2016,Urbana
159,1,Piauí,22,1889,Brasil,2017,Urbana
160,1,Piauí,22,1896,Brasil,2018,Urbana
161,1,Piauí,22,1925,Brasil,2019,Urbana
162,1,Rio Grande do Norte,24,1472,Brasil,2007,Urbana
163,1,Rio Grande do Norte,24,1469,Brasil,2008,Urbana
164,1,Rio Grande do Norte,24,1488,Brasil,2009,Urbana
165,1,Rio Grande do Norte,24,1493,Brasil,2010,Urbana
166,1,Rio Grande do Norte,24,1537,Brasil,2015,Urbana
167,1,Rio Grande do Norte,24,1548,Brasil,2016,Urbana
168,1,Rio Grande do Norte,24,1547,Brasil,2017,Urbana
169,1,Rio Grande do Norte,24,1533,Brasil,2018,Urbana
170,1,Rio Grande do Norte,24,1531,Brasil,2019,Urbana
171,1,Rio Grande do Sul,43,4715,Brasil,2007,Urbana
172,1,Rio Grande do Sul,43,4765,Brasil,2008,Urbana
173,1,Rio Grande do Sul,43,4801,Brasil,2009,Urbana
174,1,Rio Grande do Sul,43,4818,Brasil,2010,Urbana
175,1,Rio Grande do Sul,43,5138,Brasil,2015,Urbana
176,1,Rio Grande do Sul,43,5218,Brasil,2016,Urbana
177,1,Rio Grande do Sul,43,5251,Brasil,2017,Urbana
178,1,Rio Grande do Sul,43,5270,Brasil,2018,Urbana
179,1,Rio Grande do Sul,43,5304,Brasil,2019,Urbana
180,1,Rio de Janeiro ,33,4926,Brasil,2007,Urbana
181,1,Rio de Janeiro ,33,4959,Brasil,2008,Urbana
182,1,Rio de Janeiro ,33,4989,Brasil,2009,Urbana
183,1,Rio de Janeiro ,33,5033,Brasil,2010,Urbana
184,1,Rio de Janeiro ,33,5235,Brasil,2015,Urbana
185,1,Rio de Janeiro ,33,5304,Brasil,2016,Urbana
186,1,Rio de Janeiro ,33,5345,Brasil,2017,Urbana
187,1,Rio de Janeiro ,33,5384,Brasil,2018,Urbana
188,1,Rio de Janeiro ,33,5443,Brasil,2019,Urbana
189,1,Rondônia,11,549,Brasil,2007,Urbana
190,1,Rondônia,11,558,Brasil,2008,Urbana
191,1,Rondônia,11,566,Brasil,2009,Urbana
192,1,Rondônia,11,582,Brasil,2010,Urbana
193,1,Rondônia,11,620,Brasil,2015,Urbana
194,1,Rondônia,11,631,Brasil,2016,Urbana
195,1,Rondônia,11,637,Brasil,2017,Urbana
196,1,Rondônia,11,645,Brasil,2018,Urbana
197,1,Rondônia,11,670,Brasil,2019,Urbana
198,1,Roraima,14,194,Brasil,2007,Urbana
199,1,Roraima,14,201,Brasil,2008,Urbana
200,1,Roraima,14,202,Brasil,2009,Urbana
201,1,Roraima,14,204,Brasil,2010,Urbana
202,1,Roraima,14,211,Brasil,2015,Urbana
203,1,Roraima,14,225,Brasil,2016,Urbana
204,1,Roraima,14,230,Brasil,2017,Urbana
205,1,Roraima,14,235,Brasil,2018,Urbana
206,1,Roraima,14,236,Brasil,2019,Urbana
207,1,Santa Catarina,42,3427,Brasil,2007,Urbana
208,1,Santa Catarina,42,3466,Brasil,2008,Urbana
209,1,Santa Catarina,42,3504,Brasil,2009,Urbana
210,1,Santa Catarina,42,3539,Brasil,2010,Urbana
211,1,Santa Catarina,42,3837,Brasil,2015,Urbana
212,1,Santa Catarina,42,3893,Brasil,2016,Urbana
213,1,Santa Catarina,42,3939,Brasil,2017,Urbana
214,1,Santa Catarina,42,3952,Brasil,2018,Urbana
215,1,Santa Catarina,42,3996,Brasil,2019,Urbana
216,1,Sergipe,28,773,Brasil,2007,Urbana
217,1,Sergipe,28,786,Brasil,2008,Urbana
218,1,Sergipe,28,785,Brasil,2009,Urbana
219,1,Sergipe,28,781,Brasil,2010,Urbana
220,1,Sergipe,28,760,Brasil,2015,Urbana
221,1,Sergipe,28,766,Brasil,2016,Urbana
222,1,Sergipe,28,777,Brasil,2017,Urbana
223,1,Sergipe,28,782,Brasil,2018,Urbana
224,1,Sergipe,28,780,Brasil,2019,Urbana
225,1,São Paulo,35,14896,Brasil,2007,Urbana
226,1,São Paulo,35,15033,Brasil,2008,Urbana
227,1,São Paulo,35,15333,Brasil,2009,Urbana
228,1,São Paulo,35,15837,Brasil,2010,Urbana
229,1,São Paulo,35,16477,Brasil,2015,Urbana
230,1,São Paulo,35,16669,Brasil,2016,Urbana
231,1,São Paulo,35,17023,Brasil,2017,Urbana
232,1,São Paulo,35,16891,Brasil,2018,Urbana
233,1,São Paulo,35,17035,Brasil,2019,Urbana
234,1,Tocantins,17,844,Brasil,2007,Urbana
235,1,Tocantins,17,854,Brasil,2008,Urbana
236,1,Tocantins,17,869,Brasil,2009,Urbana
237,1,Tocantins,17,872,Brasil,2010,Urbana
238,1,Tocantins,17,903,Brasil,2015,Urbana
239,1,Tocantins,17,913,Brasil,2016,Urbana
240,1,Tocantins,17,925,Brasil,2017,Urbana
241,1,Tocantins,17,933,Brasil,2018,Urbana
242,1,Tocantins,17,914,Brasil,2019,Urbana
243,2,Acre,12,1238,Brasil,2007,Rural
244,2,Acre,12,1227,Brasil,2008,Rural
245,2,Acre,12,1242,Brasil,2009,Rural
246,2,Acre,12,1194,Brasil,2010,Rural
247,2,Acre,12,1153,Brasil,2015,Rural
248,2,Acre,12,1153,Brasil,2016,Rural
249,2,Acre,12,1114,Brasil,2017,Rural
250,2,Acre,12,1084,Brasil,2018,Rural
251,2,Acre,12,1076,Brasil,2019,Rural
252,2,Alagoas,27,1974,Brasil,2007,Rural
253,2,Alagoas,27,1871,Brasil,2008,Rural
254,2,Alagoas,27,1832,Brasil,2009,Rural
255,2,Alagoas,27,1755,Brasil,2010,Rural
256,2,Alagoas,27,1473,Brasil,2015,Rural
257,2,Alagoas,27,1437,Brasil,2016,Rural
258,2,Alagoas,27,1388,Brasil,2017,Rural
259,2,Alagoas,27,1336,Brasil,2018,Rural
260,2,Alagoas,27,1259,Brasil,2019,Rural
261,2,Amapá,16,393,Brasil,2007,Rural
262,2,Amapá,16,396,Brasil,2008,Rural
263,2,Amapá,16,407,Brasil,2009,Rural
264,2,Amapá,16,411,Brasil,2010,Rural
265,2,Amapá,16,402,Brasil,2015,Rural
266,2,Amapá,16,406,Brasil,2016,Rural
267,2,Amapá,16,402,Brasil,2017,Rural
268,2,Amapá,16,394,Brasil,2018,Rural
269,2,Amapá,16,422,Brasil,2019,Rural
270,2,Amazonas,13,3418,Brasil,2007,Rural
271,2,Amazonas,13,3446,Brasil,2008,Rural
272,2,Amazonas,13,3534,Brasil,2009,Rural
273,2,Amazonas,13,3521,Brasil,2010,Rural
274,2,Amazonas,13,3269,Brasil,2015,Rural
275,2,Amazonas,13,3174,Brasil,2016,Rural
276,2,Amazonas,13,3093,Brasil,2017,Rural
277,2,Amazonas,13,3041,Brasil,2018,Rural
278,2,Amazonas,13,3095,Brasil,2019,Rural
279,2,Bahia,29,12485,Brasil,2007,Rural
280,2,Bahia,29,12333,Brasil,2008,Rural
281,2,Bahia,29,12208,Brasil,2009,Rural
282,2,Bahia,29,11742,Brasil,2010,Rural
283,2,Bahia,29,9460,Brasil,2015,Rural
284,2,Bahia,29,9213,Brasil,2016,Rural
285,2,Bahia,29,8774,Brasil,2017,Rural
286,2,Bahia,29,8191,Brasil,2018,Rural
287,2,Bahia,29,7822,Brasil,2019,Rural
288,2,Ceará,23,5549,Brasil,2007,Rural
289,2,Ceará,23,5359,Brasil,2008,Rural
290,2,Ceará,23,4752,Brasil,2009,Rural
291,2,Ceará,23,4405,Brasil,2010,Rural
292,2,Ceará,23,3148,Brasil,2015,Rural
293,2,Ceará,23,3066,Brasil,2016,Rural
294,2,Ceará,23,2961,Brasil,2017,Rural
295,2,Ceará,23,2802,Brasil,2018,Rural
296,2,Ceará,23,2613,Brasil,2019,Rural
297,2,Distrito Federal,53,89,Brasil,2007,Rural
298,2,Distrito Federal,53,90,Brasil,2008,Rural
299,2,Distrito Federal,53,90,Brasil,2009,Rural
300,2,Distrito Federal,53,76,Brasil,2010,Rural
301,2,Distrito Federal,53,77,Brasil,2015,Rural
302,2,Distrito Federal,53,78,Brasil,2016,Rural
303,2,Distrito Federal,53,78,Brasil,2017,Rural
304,2,Distrito Federal,53,80,Brasil,2018,Rural
305,2,Distrito Federal,53,81,Brasil,2019,Rural
306,2,Espírito Santo,32,1683,Brasil,2007,Rural
307,2,Espírito Santo,32,1577,Brasil,2008,Rural
308,2,Espírito Santo,32,1498,Brasil,2009,Rural
309,2,Espírito Santo,32,1370,Brasil,2010,Rural
310,2,Espírito Santo,32,1154,Brasil,2015,Rural
311,2,Espírito Santo,32,1115,Brasil,2016,Rural
312,2,Espírito Santo,32,1065,Brasil,2017,Rural
313,2,Espírito Santo,32,1011,Brasil,2018,Rural
314,2,Espírito Santo,32,984,Brasil,2019,Rural
315,2,Goiás,52,706,Brasil,2007,Rural
316,2,Goiás,52,668,Brasil,2008,Rural
317,2,Goiás,52,627,Brasil,2009,Rural
318,2,Goiás,52,586,Brasil,2010,Rural
319,2,Goiás,52,517,Brasil,2015,Rural
320,2,Goiás,52,506,Brasil,2016,Rural
321,2,Goiás,52,495,Brasil,2017,Rural
322,2,Goiás,52,485,Brasil,2018,Rural
323,2,Goiás,52,472,Brasil,2019,Rural
324,2,Maranhão,21,6703,Brasil,2007,Rural
325,2,Maranhão,21,7011,Brasil,2008,Rural
326,2,Maranhão,21,7106,Brasil,2009,Rural
327,2,Maranhão,21,7181,Brasil,2010,Rural
328,2,Maranhão,21,7140,Brasil,2015,Rural
329,2,Maranhão,21,7105,Brasil,2016,Rural
330,2,Maranhão,21,7025,Brasil,2017,Rural
331,2,Maranhão,21,6815,Brasil,2018,Rural
332,2,Maranhão,21,6853,Brasil,2019,Rural
333,2,Mato Grosso,51,972,Brasil,2007,Rural
334,2,Mato Grosso,51,898,Brasil,2008,Rural
335,2,Mato Grosso,51,881,Brasil,2009,Rural
336,2,Mato Grosso,51,863,Brasil,2010,Rural
337,2,Mato Grosso,51,790,Brasil,2015,Rural
338,2,Mato Grosso,51,776,Brasil,2016,Rural
339,2,Mato Grosso,51,764,Brasil,2017,Rural
340,2,Mato Grosso,51,747,Brasil,2018,Rural
341,2,Mato Grosso,51,740,Brasil,2019,Rural
342,2,Mato Grosso do Sul,50,171,Brasil,2007,Rural
343,2,Mato Grosso do Sul,50,217,Brasil,2008,Rural
344,2,Mato Grosso do Sul,50,215,Brasil,2009,Rural
345,2,Mato Grosso do Sul,50,222,Brasil,2010,Rural
346,2,Mato Grosso do Sul,50,234,Brasil,2015,Rural
347,2,Mato Grosso do Sul,50,239,Brasil,2016,Rural
348,2,Mato Grosso do Sul,50,235,Brasil,2017,Rural
349,2,Mato Grosso do Sul,50,231,Brasil,2018,Rural
350,2,Mato Grosso do Sul,50,230,Brasil,2019,Rural
351,2,Minas Gerais,31,5649,Brasil,2007,Rural
352,2,Minas Gerais,31,5568,Brasil,2008,Rural
353,2,Minas Gerais,31,5301,Brasil,2009,Rural
354,2,Minas Gerais,31,5005,Brasil,2010,Rural
355,2,Minas Gerais,31,3802,Brasil,2015,Rural
356,2,Minas Gerais,31,3658,Brasil,2016,Rural
357,2,Minas Gerais,31,3508,Brasil,2017,Rural
358,2,Minas Gerais,31,3302,Brasil,2018,Rural
359,2,Minas Gerais,31,3150,Brasil,2019,Rural
360,2,Paraná,41,1763,Brasil,2007,Rural
361,2,Paraná,41,1711,Brasil,2008,Rural
362,2,Paraná,41,1666,Brasil,2009,Rural
363,2,Paraná,41,1639,Brasil,2010,Rural
364,2,Paraná,41,1365,Brasil,2015,Rural
365,2,Paraná,41,1352,Brasil,2016,Rural
366,2,Paraná,41,1315,Brasil,2017,Rural
367,2,Paraná,41,1267,Brasil,2018,Rural
368,2,Paraná,41,1245,Brasil,2019,Rural
369,2,Paraíba,25,3704,Brasil,2007,Rural
370,2,Paraíba,25,3628,Brasil,2008,Rural
371,2,Paraíba,25,3469,Brasil,2009,Rural
372,2,Paraíba,25,3323,Brasil,2010,Rural
373,2,Paraíba,25,2515,Brasil,2015,Rural
374,2,Paraíba,25,2398,Brasil,2016,Rural
375,2,Paraíba,25,2195,Brasil,2017,Rural
376,2,Paraíba,25,2037,Brasil,2018,Rural
377,2,Paraíba,25,1913,Brasil,2019,Rural
378,2,Pará,15,7271,Brasil,2007,Rural
379,2,Pará,15,7300,Brasil,2008,Rural
380,2,Pará,15,7277,Brasil,2009,Rural
381,2,Pará,15,7175,Brasil,2010,Rural
382,2,Pará,15,6613,Brasil,2015,Rural
383,2,Pará,15,6537,Brasil,2016,Rural
384,2,Pará,15,6433,Brasil,2017,Rural
385,2,Pará,15,6278,Brasil,2018,Rural
386,2,Pará,15,6301,Brasil,2019,Rural
387,2,Pernambuco,26,5451,Brasil,2007,Rural
388,2,Pernambuco,26,5346,Brasil,2008,Rural
389,2,Pernambuco,26,5117,Brasil,2009,Rural
390,2,Pernambuco,26,4925,Brasil,2010,Rural
391,2,Pernambuco,26,3926,Brasil,2015,Rural
392,2,Pernambuco,26,3870,Brasil,2016,Rural
393,2,Pernambuco,26,3653,Brasil,2017,Rural
394,2,Pernambuco,26,3350,Brasil,2018,Rural
395,2,Pernambuco,26,3158,Brasil,2019,Rural
396,2,Piauí,22,4296,Brasil,2007,Rural
397,2,Piauí,22,4250,Brasil,2008,Rural
398,2,Piauí,22,4135,Brasil,2009,Rural
399,2,Piauí,22,3902,Brasil,2010,Rural
400,2,Piauí,22,2782,Brasil,2015,Rural
401,2,Piauí,22,2663,Brasil,2016,Rural
402,2,Piauí,22,2466,Brasil,2017,Rural
403,2,Piauí,22,2224,Brasil,2018,Rural
404,2,Piauí,22,2039,Brasil,2019,Rural
405,2,Rio Grande do Norte,24,1937,Brasil,2007,Rural
406,2,Rio Grande do Norte,24,1857,Brasil,2008,Rural
407,2,Rio Grande do Norte,24,1760,Brasil,2009,Rural
408,2,Rio Grande do Norte,24,1706,Brasil,2010,Rural
409,2,Rio Grande do Norte,24,1389,Brasil,2015,Rural
410,2,Rio Grande do Norte,24,1347,Brasil,2016,Rural
411,2,Rio Grande do Norte,24,1318,Brasil,2017,Rural
412,2,Rio Grande do Norte,24,1256,Brasil,2018,Rural
413,2,Rio Grande do Norte,24,1236,Brasil,2019,Rural
414,2,Rio Grande do Sul,43,3333,Brasil,2007,Rural
415,2,Rio Grande do Sul,43,3118,Brasil,2008,Rural
416,2,Rio Grande do Sul,43,2895,Brasil,2009,Rural
417,2,Rio Grande do Sul,43,2684,Brasil,2010,Rural
418,2,Rio Grande do Sul,43,2235,Brasil,2015,Rural
419,2,Rio Grande do Sul,43,2168,Brasil,2016,Rural
420,2,Rio Grande do Sul,43,2052,Brasil,2017,Rural
421,2,Rio Grande do Sul,43,1946,Brasil,2018,Rural
422,2,Rio Grande do Sul,43,1876,Brasil,2019,Rural
423,2,Rio de Janeiro ,33,1344,Brasil,2007,Rural
424,2,Rio de Janeiro ,33,1328,Brasil,2008,Rural
425,2,Rio de Janeiro ,33,1289,Brasil,2009,Rural
426,2,Rio de Janeiro ,33,1238,Brasil,2010,Rural
427,2,Rio de Janeiro ,33,1126,Brasil,2015,Rural
428,2,Rio de Janeiro ,33,1094,Brasil,2016,Rural
429,2,Rio de Janeiro ,33,1067,Brasil,2017,Rural
430,2,Rio de Janeiro ,33,1028,Brasil,2018,Rural
431,2,Rio de Janeiro ,33,1044,Brasil,2019,Rural
432,2,Rondônia,11,978,Brasil,2007,Rural
433,2,Rondônia,11,857,Brasil,2008,Rural
434,2,Rondônia,11,768,Brasil,2009,Rural
435,2,Rondônia,11,673,Brasil,2010,Rural
436,2,Rondônia,11,491,Brasil,2015,Rural
437,2,Rondônia,11,469,Brasil,2016,Rural
438,2,Rondônia,11,448,Brasil,2017,Rural
439,2,Rondônia,11,415,Brasil,2018,Rural
440,2,Rondônia,11,382,Brasil,2019,Rural
441,2,Roraima,14,383,Brasil,2007,Rural
442,2,Roraima,14,365,Brasil,2008,Rural
443,2,Roraima,14,343,Brasil,2009,Rural
444,2,Roraima,14,345,Brasil,2010,Rural
445,2,Roraima,14,326,Brasil,2015,Rural
446,2,Roraima,14,333,Brasil,2016,Rural
447,2,Roraima,14,343,Brasil,2017,Rural
448,2,Roraima,14,340,Brasil,2018,Rural
449,2,Roraima,14,340,Brasil,2019,Rural
450,2,Santa Catarina,42,1868,Brasil,2007,Rural
451,2,Santa Catarina,42,1806,Brasil,2008,Rural
452,2,Santa Catarina,42,1690,Brasil,2009,Rural
453,2,Santa Catarina,42,1534,Brasil,2010,Rural
454,2,Santa Catarina,42,1220,Brasil,2015,Rural
455,2,Santa Catarina,42,1170,Brasil,2016,Rural
456,2,Santa Catarina,42,1131,Brasil,2017,Rural
457,2,Santa Catarina,42,1072,Brasil,2018,Rural
458,2,Santa Catarina,42,1059,Brasil,2019,Rural
459,2,Sergipe,28,1360,Brasil,2007,Rural
460,2,Sergipe,28,1331,Brasil,2008,Rural
461,2,Sergipe,28,1289,Brasil,2009,Rural
462,2,Sergipe,28,1195,Brasil,2010,Rural
463,2,Sergipe,28,1040,Brasil,2015,Rural
464,2,Sergipe,28,1020,Brasil,2016,Rural
465,2,Sergipe,28,959,Brasil,2017,Rural
466,2,Sergipe,28,908,Brasil,2018,Rural
467,2,Sergipe,28,880,Brasil,2019,Rural
468,2,São Paulo,35,1530,Brasil,2007,Rural
469,2,São Paulo,35,1495,Brasil,2008,Rural
470,2,São Paulo,35,1436,Brasil,2009,Rural
471,2,São Paulo,35,1349,Brasil,2010,Rural
472,2,São Paulo,35,1159,Brasil,2015,Rural
473,2,São Paulo,35,1148,Brasil,2016,Rural
474,2,São Paulo,35,1210,Brasil,2017,Rural
475,2,São Paulo,35,1077,Brasil,2018,Rural
476,2,São Paulo,35,1040,Brasil,2019,Rural
477,2,Tocantins,17,767,Brasil,2007,Rural
478,2,Tocantins,17,732,Brasil,2008,Rural
479,2,Tocantins,17,708,Brasil,2009,Rural
480,2,Tocantins,17,661,Brasil,2010,Rural
481,2,Tocantins,17,522,Brasil,2015,Rural
482,2,Tocantins,17,518,Brasil,2016,Rural
483,2,Tocantins,17,516,Brasil,2017,Rural
484,2,Tocantins,17,500,Brasil,2018,Rural
485,2,Tocantins,17,497,Brasil,2019,Rural
486,1,Acre,12,337,Brasil,2007,Urbana
487,1,Acre,12,352,Brasil,2008,Urbana
488,1,Acre,12,354,Brasil,2009,Urbana
489,1,Acre,12,356,Brasil,2010,Urbana
490,1,Acre,12,383,Brasil,2015,Urbana
491,1,Acre,12,386,Brasil,2016,Urbana
492,1,Acre,12,389,Brasil,2017,Urbana
493,1,Acre,12,402,Brasil,2018,Urbana
494,1,Acre,12,397,Brasil,2019,Urbana
495,1,Alagoas,27,1008,Brasil,2007,Urbana
496,1,Alagoas,27,1031,Brasil,2008,Urbana
497,1,Alagoas,27,1037,Brasil,2009,Urbana
498,1,Alagoas,27,1041,Brasil,2010,Urbana
499,1,Alagoas,27,1088,Brasil,2015,Urbana
